ticker,published_at,headline,summary,event_type,source,fetched_at
ABX,2026-07-02T15:13:49Z,Abacus Global Management (ABX) Stock Looks Stretched After Its 126% Run,"Abacus Global Management stock has delivered a strong 125.9% return over the past year, yet its valuation checks and market multiples suggest the shares may now be pricing in a lot of optimism rather than offering clear value. Over the last 12 months, Abacus Global Management has returned 125.9%, which puts extra focus on whether recent gains are supported by fundamentals or by rising expectations. For a financial company like Abacus Global Management, the key support for the current share...",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ABX,2026-07-01T22:13:24Z,Abacus Global Management (ABX) Is Up 25.6% After Key Defamation Suit Ruling Against Coventry First,"Abacus Global Management’s shares recently reacted to a past federal court decision that denied Coventry First’s motion to dismiss the company’s defamation lawsuit, removing a key procedural obstacle. This legal milestone reduces immediate uncertainty around Abacus’s claims while leaving its near-term earnings outlook, including consensus EPS expectations, essentially unchanged. We’ll now examine how clearing this legal hurdle against Coventry First influences Abacus Global Management’s...",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ABX,2026-06-29T12:07:00Z,"Abacus Global Management, Inc. (ABX) Surges 7.3%: Is This an Indication of Further Gains?","Abacus Global Management, Inc. (ABX) witnessed a jump in share price last session on above-average trading volume. The latest trend in earnings estimate revisions for the stock doesn't suggest further strength down the road.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ABX,2026-06-19T16:00:04Z,"Abacus Global Management, Inc. (ABX) Moves to Buy: Rationale Behind the Upgrade","Abacus Global Management, Inc. (ABX) has been upgraded to a Zacks Rank #2 (Buy), reflecting growing optimism about the company's earnings prospects. This might drive the stock higher in the near term.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ABX,2026-06-17T13:40:05Z,"Are Finance Stocks Lagging  Abacus Global Management, Inc. (ABX) This Year?","Here is how Abacus Global Management, Inc. (ABX) and ACNB (ACNB) have performed compared to their sector so far this year.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ABX,2026-06-15T17:01:37Z,Abacus launches AI-Powered LifeARC platform following strategic investment in Manning & Napier,"Abacus Global Management CEO Jay Jackson joined Steve Darling from Proactive to discuss the launch of LifeARC™, the company’s proprietary AI-powered lifespan modeling platform, and how it is being integrated into its broader wealth management strategy. Jackson explained that LifeARC™ leverages more than 20 years of proprietary data collected by Abacus to create personalized lifespan projections based on an individual’s medical history, health conditions, medications, genetics, and biometrics. Unlike traditional actuarial tables or population-based estimates, the platform continuously updates as a person's health profile changes, providing a dynamic model of expected longevity. The personalized lifespan model is designed to help improve financial planning by answering critical questions around retirement income, portfolio sustainability, healthcare costs, wealth preservation, and legacy planning. According to Jackson, understanding not just how much wealth a client has, but how long that wealth may need to last, can significantly improve financial decision-making. The discussion also highlighted Abacus’s recent investment of more than $50 million in wealth management firm Manning & Napier, which manages approximately $18 billion in assets and serves more than 3,400 clients. Jackson said the investment was driven by a strategic objective to bring LifeARC™ directly into client portfolios and financial planning conversations. By partnering with an established advisory platform, Abacus believes it can accelerate adoption of its technology while providing advisors with a unique tool that differentiates their services. Jackson noted that while many firms focus on projecting investment returns, LifeARC™ adds a new dimension by helping advisors estimate how long client assets may need to support retirement and future healthcare needs. The Manning & Napier partnership represents the first step in a broader strategy to expand LifeARC™ across the wealth management industry. Jackson indicated that discussions with other advisory firms are already underway as Abacus looks to establish lifespan-based financial planning as a new standard within the sector. Management believes the combination of artificial intelligence, proprietary health data, and financial planning expertise creates a powerful competitive advantage and positions LifeARC™ as a transformative tool for retirement and wealth management planning. #proactiveinvestors #abacusglobalmanagement #nasdaq #abl #EarningsBeat #FinancialGrowth #LifeSettlements #LifeARC #ArtificialIntelligence #WealthManagement #FinancialPlanning #Fintech #RetirementPlanning #AIFinance #ManningAndNapier #WealthTech",CONTRACT,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-07-21T13:03:00Z,Do Options Traders Know Something About Arcosa Stock We Don't?,Investors need to pay close attention to ACA stock based on the movements in the options market lately.,NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-07-20T12:34:00Z,"Beat the Market the Zacks Way: Liquidia, BILL, Colgate-Palmolive in Focus","LQDA, BILL and Colgate-Palmolive highlight recent Zacks picks as multiple portfolios outperformed or posted strong stock gains despite market volatility.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-07-15T09:10:29Z,Why Wells Fargo Still Prefers CRH (CRH) as Construction Stocks Face Pressure,"With an upside potential of 40.70%, CRH plc (NYSE:CRH) is among the 12 Strong Buy Stocks with High Upside According to Analysts. On July 8, Wells Fargo lowered its price target on CRH plc (NYSE:CRH) to $132 from $135 while maintaining an Overweight rating on the shares. Ahead of second-quarter earnings for the building materials sector, the […]",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-07-01T04:41:52Z,What Is CRH plc (CRH) Planning Following Leadership Changes?,"CRH plc (NYSE:CRH) was recently added to the S&P 500 index and has plunged over 10% since its inclusion. CRH plc (NYSE:CRH) has undergone management changes, including the appointment of Aylwyn Bryan as CFO, effective May 12, 2026, and Danilo Juvane as Head of Investor Relations, effective May 26, 2026. Following the major leadership changes, […]",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-26T01:09:09Z,CRH (NYSE:CRH) Is Buying Arcosa For $8.5 Billion In Its Biggest Deal Yet,"CRH (NYSE:CRH) has agreed to acquire US-based Arcosa for $8.5b in cash. The deal is described as the largest acquisition in CRH’s history. The transaction significantly increases CRH’s presence in North American infrastructure and aggregates markets. CRH enters this deal with a share price of $113.05 and a track record of multi year stock performance, with the shares up 28.4% over the past year, 116.5% over three years, and 143.1% over five years. The company already plays a major role in...",M&A,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-24T10:14:02Z,Arcosa (ACA) Agrees To CRH Buyout In All Cash Deal,"Arcosa (NYSE:ACA) has agreed to be acquired by CRH in an all-cash transaction. The deal is subject to approval from Arcosa shareholders and relevant regulators. Upon completion, Arcosa is expected to operate as a wholly owned subsidiary of CRH. Shareholder investigations are reviewing the fairness of the transaction process. Arcosa operates in the engineering and construction sector, supplying products and solutions tied to infrastructure and related projects. The planned acquisition by CRH...",M&A,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-23T13:48:00Z,Is CRH's $8.5 Billion Arcosa Acquisition a Game Changer?,"CRH's $8.5B Arcosa deal is likely to expand its aggregates footprint, boost infrastructure exposure and deliver synergies despite integration risks.",M&A,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-23T11:59:18Z,"Here Are Tuesday’s Best Wall Street Analyst Research Calls: Centene, Darden Restaurants, Flutter Entertainment, GE Healthcare, IBM, Nike, SpaceX, Synopsys, Target, and More","Pre-Market Stock Futures: Futures are trading lower after a mixed start to trading on Monday, following the holiday-shortened week due to the Juneteenth Federal holiday. We may start to see some end-of-the-quarter reallocations and selling for Hedge funds, ETFs, and Mutual Funds this week, and today looks like a starting point. With most corporate buybacks ... Here Are Tuesday’s Best Wall Street Analyst Research Calls: Centene, Darden Restaurants, Flutter Entertainment, GE Healthcare, IBM, Nike,",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-23T10:09:24Z,CRH to acquire US-based Arcosa in $8.5bn all-cash deal,"The proposed acquisition would give CRH full ownership of Arcosa, with 109 quarries/yards, nine asphalt plants and 19 terminals.",M&A,yfinance,2026-07-22T12:20:48.089065Z
ACA,2026-06-22T20:36:13Z,Stocks Mostly Lower on Weakness in Megacap Tech and Software Stocks,"The S&P 500 Index ($SPX ) (SPY ) on Monday closed down -0.37%, the Dow Jones Industrial Average ($DOWI ) (DIA ) closed up +0.29%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) closed down -0.19%. September E-mini S&P futures (ESU26 ) fell -0.34%, and September E-mini Nasdaq futures...",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-07-17T18:49:46Z,Q1 Earnings Highlights: ProFrac (NASDAQ:ACDC) Vs The Rest Of The Oilfield Services Stocks,"As the craze of earnings season draws to a close, here’s a look back at some of the most exciting (and some less so) results from Q1. Today, we are looking at oilfield services stocks, starting with ProFrac (NASDAQ:ACDC).",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-07-14T13:40:02Z,Is ProFrac Holding Corp. (ACDC) Stock Outpacing Its Oils-Energy Peers This Year?,Here is how ProFrac Holding Corp. (ACDC) and HF Sinclair (DINO) have performed compared to their sector so far this year.,NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-07-10T13:03:20Z,3 Unpopular Stocks with Open Questions,Wall Street’s bearish price targets for the stocks in this article signal serious concerns. Such forecasts are uncommon in an industry where maintaining cordial corporate relationships often trumps delivering the hard truth.,NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-07-09T21:19:42Z,"ProFrac, SM Energy, and Borr Drilling Shares Are Falling, What You Need To Know","A number of stocks fell in the afternoon session after crude oil prices pulled back from the previous day's rally. West Texas Intermediate (WTI) crude fell 2.2% to settle near $71.88 per barrel, while the international benchmark Brent crude slipped below $77 per barrel.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-07-08T23:54:44Z,"ProFrac, Patterson-UTI, and Baker Hughes Shares Skyrocket, What You Need To Know","A number of stocks jumped in the afternoon session after President Trump declared the Iran ceasefire ""over"" and threatened fresh strikes, sending oil prices sharply higher and lifting the broad energy complex.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-06-18T20:13:28Z,"ProFrac and Transocean Shares Plummet, What You Need To Know",A number of stocks fell in the afternoon session after the U.S. and Iran signed an interim agreement that would waive sanctions on Tehran's oil and reopen the Strait of Hormuz.,NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-06-17T01:29:04Z,"Borr Drilling, ProFrac, and Seadrill Shares Plummet, What You Need To Know","A number of stocks fell in the afternoon session after oil extended its decline, with Brent crude dropping below $80 per barrel for the first time since March and WTI falling to around $75.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-06-16T01:16:07Z,"Patterson-UTI, ProFrac, and ProPetro Shares Are Falling, What You Need To Know",A number of stocks fell in the morning session after the price of oil fell sharply as the U.S. and Iran announced a peace deal to end their conflict.,NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-06-10T22:25:28Z,"ProFrac, RPC, and Nabors Industries Stocks Trade Up, What You Need To Know","A number of stocks jumped in the afternoon session after the U.S. launched ""self-defense strikes"" on Iran as Trump warned the country ""will have to pay the price"" for stalling negotiations.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACDC,2026-06-09T23:02:14Z,"ProFrac, HighPeak Energy, and Centrus Energy Shares Are Falling, What You Need To Know","A number of stocks fell in the afternoon session after Trump said a US-Iran deal could come in ""two or three days,"" pulling energy equities sharply lower as investors priced out the conflict premium.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
ACEL,2026-07-21T04:31:11Z,The Bull Case For Accel Entertainment (ACEL) Could Change Following Guidroz’s Promotion To COO - Learn Why,"Accel Entertainment, Inc. recently reshuffled its leadership, promoting Toucan Gaming CEO Stan Guidroz to Chief Operating Officer effective July 14, 2026, while President Mark Phelan relinquished the COO title and Chief Compliance Officer Derek Harmer prepared to transition into a compliance committee role in 2027. This move elevates an executive with deep Louisiana gaming and acquisition experience to oversee day-to-day operations across Accel’s markets, potentially influencing how the...",M&A,yfinance,2026-07-22T12:20:48.089065Z
ACEL,2026-07-16T11:53:22Z,3 of Wall Street’s Favorite Stocks Walking a Fine Line,"Wall Street is overwhelmingly bullish on the stocks in this article, with price targets suggesting significant upside potential. However, it’s worth remembering that analysts rarely issue sell ratings, partly because their firms often seek other business from the same companies they cover.",NEWS,yfinance,2026-07-22T12:20:48.089065Z
